slot,t_s,ue_id,ue_x_m,ue_y_m,ue_z_m,sinr_db,spectral_eff_bphz,alloc_ru,arrival_bits,tx_bits,ack_bits,queue_bits,bler,success
67,0.067,2,-3.2306771774994303,4.4751717223552046,1.2,5.0,0.8,0,0,0,0,0,,
67,0.067,3,-7.9151365637325295,3.8620166604753265,1.2,5.0,0.8,0,0,0,0,0,,
68,0.068,0,2.0425230468424576,4.762140635127359,1.2,5.0,0.8,0,0,0,0,0,,
68,0.068,1,4.38378951882418,-3.328090985642997,1.2,5.0,0.8,0,0,0,0,0,,
68,0.068,2,-3.231167438324122,4.47506187496697,1.2,5.0,0.8,0,0,0,0,0,,
68,0.068,3,-7.915127467214614,3.8621236551794755,1.2,5.0,0.8,0,0,0,0,0,,
69,0.069,0,2.0431171856999617,4.762076505033047,1.2,5.0,0.8,0,0,0,0,0,,
69,0.069,1,4.383395583677819,-3.3285341344187955,1.2,5.0,0.8,0,0,0,0,0,,
69,0.069,2,-3.2316576991488137,4.474952027578736,1.2,5.0,0.8,0,0,0,0,0,,
69,0.069,3,-7.915118370696698,3.8622306498836245,1.2,5.0,0.8,0,0,0,0,0,,
70,0.07,0,2.043711324557466,4.762012374938735,1.2,5.0,0.8,0,0,0,0,0,,
70,0.07,1,4.383001648531458,-3.328977283194594,1.2,5.0,0.8,0,0,0,0,0,,
70,0.07,2,-3.2321479599735055,4.474842180190501,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
70,0.07,3,-7.915109274178782,3.8623376445877735,1.2,5.0,0.8,0,0,0,0,0,,
71,0.07100000000000001,0,2.04430546341497,4.761948244844422,1.2,5.0,0.8,0,0,0,0,0,,
71,0.07100000000000001,1,4.382607713385097,-3.3294204319703926,1.2,5.0,0.8,0,0,0,0,0,,
71,0.07100000000000001,2,-3.232638220798197,4.474732332802267,1.2,5.0,0.8,0,0,0,0,0,,
71,0.07100000000000001,3,-7.915100177660866,3.8624446392919225,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
72,0.07200000000000001,0,2.044899602272474,4.76188411475011,1.2,5.0,0.8,0,0,0,0,0,,
72,0.07200000000000001,1,4.382213778238736,-3.329863580746191,1.2,5.0,0.8,0,0,0,0,0,,
72,0.07200000000000001,2,-3.233128481622889,4.474622485414033,1.2,5.0,0.8,0,0,0,0,0,,
72,0.07200000000000001,3,-7.9150910811429505,3.8625516339960715,1.2,5.0,0.8,0,0,0,0,0,,
73,0.073,0,2.0454937411299783,4.761819984655798,1.2,5.0,0.8,0,0,0,0,0,,
73,0.073,1,4.381819843092375,-3.3303067295219897,1.2,5.0,0.8,0,0,0,0,0,,
73,0.073,2,-3.2336187424475806,4.474512638025798,1.2,5.0,0.8,0,0,0,0,0,,
73,0.073,3,-7.915081984625035,3.8626586287002205,1.2,5.0,0.8,0,0,0,0,0,,
74,0.074,0,2.0460878799874824,4.7617558545614855,1.2,5.0,0.8,0,0,0,0,0,,
74,0.074,1,4.381425907946014,-3.3307498782977882,1.2,5.0,0.8,0,0,0,0,0,,
74,0.074,2,-3.2341090032722724,4.474402790637564,1.2,5.0,0.8,0,0,0,0,0,,
74,0.074,3,-7.915072888107119,3.8627656234043695,1.2,5.0,0.8,0,0,0,0,0,,
75,0.075,0,2.0466820188449866,4.761691724467173,1.2,5.0,0.8,0,0,0,0,0,,
75,0.075,1,4.3810319727996525,-3.3311930270735868,1.2,5.0,0.8,0,0,0,0,0,,
75,0.075,2,-3.234599264096964,4.4742929432493295,1.2,5.0,0.8,0,0,0,0,0,,
75,0.075,3,-7.915063791589203,3.8628726181085185,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
76,0.076,0,2.0472761577024907,4.761627594372861,1.2,5.0,0.8,0,0,0,0,0,,
76,0.076,1,4.380638037653291,-3.3316361758493853,1.2,5.0,0.8,0,0,0,0,0,,
76,0.076,2,-3.235089524921656,4.474183095861095,1.2,5.0,0.8,0,0,0,0,0,,
76,0.076,3,-7.915054695071287,3.8629796128126674,1.2,5.0,0.8,0,0,0,0,0,,
77,0.077,0,2.047870296559995,4.761563464278549,1.2,5.0,0.8,0,0,0,0,0,,
77,0.077,1,4.38024410250693,-3.332079324625184,1.2,5.0,0.8,0,0,0,0,0,,
77,0.077,2,-3.2355797857463475,4.474073248472861,1.2,5.0,0.8,0,0,0,0,0,,
77,0.077,3,-7.915045598553371,3.8630866075168164,1.2,5.0,0.8,0,0,0,0,0,,
78,0.078,0,2.048464435417499,4.761499334184236,1.2,5.0,0.8,0,0,0,0,0,,
78,0.078,1,4.379850167360569,-3.3325224734009824,1.2,5.0,0.8,0,0,0,0,0,,
78,0.078,2,-3.2360700465710392,4.473963401084626,1.2,5.0,0.8,0,0,0,0,0,,
78,0.078,3,-7.915036502035456,3.8631936022209654,1.2,5.0,0.8,0,0,0,0,0,,
79,0.079,0,2.049058574275003,4.761435204089924,1.2,5.0,0.8,0,0,0,0,0,,
79,0.079,1,4.379456232214208,-3.332965622176781,1.2,5.0,0.8,0,0,0,0,0,,
79,0.079,2,-3.236560307395731,4.473853553696392,1.2,5.0,0.8,0,0,0,0,0,,
79,0.079,3,-7.91502740551754,3.8633005969251144,1.2,5.0,0.8,0,0,0,0,0,,
80,0.08,0,2.0496527131325073,4.761371073995612,1.2,5.0,0.8,0,0,0,0,0,,
80,0.08,1,4.379062297067847,-3.3334087709525795,1.2,5.0,0.8,0,0,0,0,0,,
80,0.08,2,-3.2370505682204227,4.4737437063081575,1.2,5.0,0.8,0,0,0,0,0,,
80,0.08,3,-7.915018308999624,3.8634075916292634,1.2,5.0,0.8,0,0,0,0,0,,
81,0.081,0,2.0502468519900114,4.7613069439013,1.2,5.0,0.8,0,0,0,0,0,,
81,0.081,1,4.378668361921486,-3.333851919728378,1.2,5.0,0.8,0,0,0,0,0,,
81,0.081,2,-3.2375408290451144,4.473633858919923,1.2,5.0,0.8,0,0,0,0,0,,
81,0.081,3,-7.915009212481708,3.8635145863334124,1.2,5.0,0.8,0,0,0,0,0,,
82,0.082,0,2.0508409908475156,4.761242813806987,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
82,0.082,1,4.378274426775125,-3.3342950685041766,1.2,5.0,0.8,0,0,0,0,0,,
82,0.082,2,-3.238031089869806,4.473524011531689,1.2,5.0,0.8,0,12000,0,0,12000,,
82,0.082,3,-7.915000115963792,3.8636215810375614,1.2,5.0,0.8,0,0,0,0,0,,
83,0.083,0,2.0514351297050197,4.761178683712675,1.2,5.0,0.8,0,0,0,0,0,,
83,0.083,1,4.377880491628764,-3.334738217279975,1.2,5.0,0.8,0,0,0,0,0,,
83,0.083,2,-3.238521350694498,4.473414164143454,1.2,5.0,0.8,100,0,12000,12000,0,0.04742587317756678,True
83,0.083,3,-7.914991019445877,3.8637285757417104,1.2,5.0,0.8,0,0,0,0,0,,
84,0.084,0,2.052029268562524,4.761114553618363,1.2,5.0,0.8,0,0,0,0,0,,
84,0.084,1,4.377486556482403,-3.3351813660557736,1.2,5.0,0.8,0,0,0,0,0,,
84,0.084,2,-3.2390116115191896,4.47330431675522,1.2,5.0,0.8,0,0,0,0,0,,
84,0.084,3,-7.914981922927961,3.8638355704458593,1.2,5.0,0.8,0,0,0,0,0,,
85,0.085,0,2.052623407420028,4.7610504235240505,1.2,5.0,0.8,0,0,0,0,0,,
85,0.085,1,4.3770926213360415,-3.335624514831572,1.2,5.0,0.8,0,0,0,0,0,,
85,0.085,2,-3.2395018723438813,4.473194469366986,1.2,5.0,0.8,0,0,0,0,0,,
85,0.085,3,-7.914972826410045,3.8639425651500083,1.2,5.0,0.8,0,0,0,0,0,,
86,0.08600000000000001,0,2.053217546277532,4.760986293429738,1.2,5.0,0.8,0,0,0,0,0,,
86,0.08600000000000001,1,4.37669868618968,-3.3360676636073707,1.2,5.0,0.8,0,0,0,0,0,,
86,0.08600000000000001,2,-3.239992133168573,4.473084621978751,1.2,5.0,0.8,0,0,0,0,0,,
86,0.08600000000000001,3,-7.914963729892129,3.8640495598541573,1.2,5.0,0.8,0,0,0,0,0,,
87,0.08700000000000001,0,2.0538116851350363,4.760922163335426,1.2,5.0,0.8,0,0,0,0,0,,
87,0.08700000000000001,1,4.376304751043319,-3.3365108123831693,1.2,5.0,0.8,0,0,0,0,0,,
87,0.08700000000000001,2,-3.2404823939932648,4.472974774590517,1.2,5.0,0.8,0,0,0,0,0,,
87,0.08700000000000001,3,-7.914954633374213,3.8641565545583063,1.2,5.0,0.8,0,0,0,0,0,,
88,0.088,0,2.0544058239925405,4.760858033241114,1.2,5.0,0.8,0,0,0,0,0,,
88,0.088,1,4.375910815896958,-3.336953961158968,1.2,5.0,0.8,0,0,0,0,0,,
88,0.088,2,-3.2409726548179565,4.4728649272022825,1.2,5.0,0.8,0,0,0,0,0,,
88,0.088,3,-7.9149455368562975,3.8642635492624553,1.2,5.0,0.8,0,0,0,0,0,,
89,0.089,0,2.0549999628500446,4.760793903146801,1.2,5.0,0.8,0,0,0,0,0,,
89,0.089,1,4.375516880750597,-3.3373971099347663,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
89,0.089,2,-3.241462915642648,4.472755079814048,1.2,5.0,0.8,0,0,0,0,0,,
89,0.089,3,-7.914936440338382,3.8643705439666043,1.2,5.0,0.8,0,0,0,0,0,,
90,0.09,0,2.0555941017075487,4.760729773052489,1.2,5.0,0.8,0,0,0,0,0,,
90,0.09,1,4.375122945604236,-3.337840258710565,1.2,5.0,0.8,0,0,0,0,0,,
90,0.09,2,-3.24195317646734,4.472645232425814,1.2,5.0,0.8,0,0,0,0,0,,
90,0.09,3,-7.914927343820466,3.8644775386707533,1.2,5.0,0.8,0,0,0,0,0,,
91,0.091,0,2.056188240565053,4.760665642958177,1.2,5.0,0.8,0,0,0,0,0,,
91,0.091,1,4.374729010457875,-3.3382834074863634,1.2,5.0,0.8,0,0,0,0,0,,
91,0.091,2,-3.2424434372920317,4.472535385037579,1.2,5.0,0.8,0,0,0,0,0,,
91,0.091,3,-7.91491824730255,3.8645845333749023,1.2,5.0,0.8,0,0,0,0,0,,
92,0.092,0,2.056782379422557,4.760601512863865,1.2,5.0,0.8,0,0,0,0,0,,
92,0.092,1,4.374335075311514,-3.338726556262162,1.2,5.0,0.8,0,0,0,0,0,,
92,0.092,2,-3.2429336981167234,4.472425537649345,1.2,5.0,0.8,0,0,0,0,0,,
92,0.092,3,-7.914909150784634,3.8646915280790513,1.2,5.0,0.8,0,0,0,0,0,,
93,0.093,0,2.057376518280061,4.760537382769552,1.2,5.0,0.8,0,0,0,0,0,,
93,0.093,1,4.373941140165153,-3.3391697050379605,1.2,5.0,0.8,0,0,0,0,0,,
93,0.093,2,-3.243423958941415,4.4723156902611105,1.2,5.0,0.8,0,0,0,0,0,,
93,0.093,3,-7.9149000542667185,3.8647985227832002,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
94,0.094,0,2.0579706571375653,4.76047325267524,1.2,5.0,0.8,0,0,0,0,0,,
94,0.094,1,4.373547205018792,-3.339612853813759,1.2,5.0,0.8,0,0,0,0,0,,
94,0.094,2,-3.243914219766107,4.472205842872876,1.2,5.0,0.8,0,0,0,0,0,,
94,0.094,3,-7.914890957748803,3.8649055174873492,1.2,5.0,0.8,0,0,0,0,0,,
95,0.095,0,2.0585647959950695,4.760409122580928,1.2,5.0,0.8,0,0,0,0,0,,
95,0.095,1,4.3731532698724305,-3.3400560025895576,1.2,5.0,0.8,0,0,0,0,0,,
95,0.095,2,-3.2444044805907986,4.472095995484642,1.2,5.0,0.8,0,0,0,0,0,,
95,0.095,3,-7.914881861230887,3.865012512191498,1.2,5.0,0.8,0,0,0,0,0,,
96,0.096,0,2.0591589348525736,4.7603449924866155,1.2,5.0,0.8,0,0,0,0,0,,
96,0.096,1,4.372759334726069,-3.340499151365356,1.2,5.0,0.8,0,0,0,0,0,,
96,0.096,2,-3.2448947414154903,4.471986148096407,1.2,5.0,0.8,0,0,0,0,0,,
96,0.096,3,-7.914872764712971,3.865119506895647,1.2,5.0,0.8,0,0,0,0,0,,
97,0.097,0,2.0597530737100778,4.760280862392303,1.2,5.0,0.8,0,0,0,0,0,,
97,0.097,1,4.372365399579708,-3.3409423001411547,1.2,5.0,0.8,0,0,0,0,0,,
97,0.097,2,-3.245385002240182,4.471876300708173,1.2,5.0,0.8,0,0,0,0,0,,
97,0.097,3,-7.914863668195055,3.865226501599796,1.2,5.0,0.8,0,0,0,0,0,,
98,0.098,0,2.060347212567582,4.760216732297991,1.2,5.0,0.8,0,0,0,0,0,,
98,0.098,1,4.371971464433347,-3.341385448916953,1.2,5.0,0.8,0,0,0,0,0,,
98,0.098,2,-3.2458752630648737,4.471766453319939,1.2,5.0,0.8,0,0,0,0,0,,
98,0.098,3,-7.9148545716771395,3.865333496303945,1.2,5.0,0.8,0,0,0,0,0,,
99,0.099,0,2.060941351425086,4.760152602203679,1.2,5.0,0.8,0,0,0,0,0,,
99,0.099,1,4.371577529286986,-3.3418285976927518,1.2,5.0,0.8,0,0,0,0,0,,
99,0.099,2,-3.2463655238895655,4.471656605931704,1.2,5.0,0.8,0,0,0,0,0,,
99,0.099,3,-7.914845475159224,3.865440491008094,1.2,5.0,0.8,0,0,0,0,0,,
100,0.1,0,2.06153549028259,4.760088472109366,1.2,5.0,0.8,0,0,0,0,0,,
100,0.1,1,4.371183594140625,-3.3422717464685503,1.2,5.0,0.8,0,0,0,0,0,,
100,0.1,2,-3.246855784714257,4.47154675854347,1.2,5.0,0.8,0,0,0,0,0,,
100,0.1,3,-7.914836378641308,3.865547485712243,1.2,5.0,0.8,0,0,0,0,0,,
101,0.101,0,2.0621296291400943,4.760024342015054,1.2,5.0,0.8,0,0,0,0,0,,
101,0.101,1,4.370789658994264,-3.342714895244349,1.2,5.0,0.8,0,0,0,0,0,,
101,0.101,2,-3.247346045538949,4.4714369111552354,1.2,5.0,0.8,0,0,0,0,0,,
101,0.101,3,-7.914827282123392,3.865654480416392,1.2,5.0,0.8,0,0,0,0,0,,
102,0.10200000000000001,0,2.0627237679975985,4.759960211920742,1.2,5.0,0.8,0,0,0,0,0,,
102,0.10200000000000001,1,4.370395723847903,-3.3431580440201474,1.2,5.0,0.8,0,0,0,0,0,,
102,0.10200000000000001,2,-3.2478363063636406,4.471327063767001,1.2,5.0,0.8,0,0,0,0,0,,
102,0.10200000000000001,3,-7.914818185605476,3.865761475120541,1.2,5.0,0.8,0,0,0,0,0,,
103,0.10300000000000001,0,2.0633179068551026,4.7598960818264295,1.2,5.0,0.8,0,0,0,0,0,,
103,0.10300000000000001,1,4.370001788701542,-3.343601192795946,1.2,5.0,0.8,0,0,0,0,0,,
103,0.10300000000000001,2,-3.2483265671883323,4.471217216378767,1.2,5.0,0.8,0,0,0,0,0,,
103,0.10300000000000001,3,-7.91480908908756,3.86586846982469,1.2,5.0,0.8,0,0,0,0,0,,
104,0.10400000000000001,0,2.063912045712607,4.759831951732117,1.2,5.0,0.8,0,0,0,0,0,,
104,0.10400000000000001,1,4.3696078535551806,-3.3440443415717445,1.2,5.0,0.8,0,0,0,0,0,,
104,0.10400000000000001,2,-3.248816828013024,4.471107368990532,1.2,5.0,0.8,0,0,0,0,0,,
104,0.10400000000000001,3,-7.914799992569645,3.865975464528839,1.2,5.0,0.8,0,0,0,0,0,,
105,0.105,0,2.064506184570111,4.759767821637805,1.2,5.0,0.8,0,0,0,0,0,,
105,0.105,1,4.3692139184088195,-3.344487490347543,1.2,5.0,0.8,0,0,0,0,0,,
105,0.105,2,-3.249307088837716,4.470997521602298,1.2,5.0,0.8,0,0,0,0,0,,
105,0.105,3,-7.914790896051729,3.866082459232988,1.2,5.0,0.8,0,0,0,0,0,,
106,0.106,0,2.065100323427615,4.759703691543493,1.2,5.0,0.8,0,0,0,0,0,,
106,0.106,1,4.368819983262458,-3.3449306391233415,1.2,5.0,0.8,0,0,0,0,0,,
106,0.106,2,-3.2497973496624075,4.4708876742140635,1.2,5.0,0.8,0,0,0,0,0,,
106,0.106,3,-7.914781799533813,3.866189453937137,1.2,5.0,0.8,0,0,0,0,0,,
107,0.107,0,2.065694462285119,4.75963956144918,1.2,5.0,0.8,0,0,0,0,0,,
107,0.107,1,4.368426048116097,-3.34537378789914,1.2,5.0,0.8,0,0,0,0,0,,
107,0.107,2,-3.2502876104870992,4.470777826825829,1.2,5.0,0.8,0,0,0,0,0,,
107,0.107,3,-7.914772703015897,3.866296448641286,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
108,0.108,0,2.0662886011426234,4.759575431354868,1.2,5.0,0.8,0,0,0,0,0,,
108,0.108,1,4.368032112969736,-3.3458169366749386,1.2,5.0,0.8,0,0,0,0,0,,
108,0.108,2,-3.250777871311791,4.470667979437595,1.2,5.0,0.8,0,0,0,0,0,,
108,0.108,3,-7.914763606497981,3.866403443345435,1.2,5.0,0.8,0,0,0,0,0,,
109,0.109,0,2.0668827400001275,4.759511301260556,1.2,5.0,0.8,0,0,0,0,0,,
109,0.109,1,4.367638177823375,-3.346260085450737,1.2,5.0,0.8,0,0,0,0,0,,
109,0.109,2,-3.2512681321364827,4.47055813204936,1.2,5.0,0.8,0,0,0,0,0,,
109,0.109,3,-7.914754509980066,3.866510438049584,1.2,5.0,0.8,0,0,0,0,0,,
110,0.11,0,2.0674768788576317,4.759447171166244,1.2,5.0,0.8,0,0,0,0,0,,
110,0.11,1,4.367244242677014,-3.3467032342265357,1.2,5.0,0.8,0,0,0,0,0,,
110,0.11,2,-3.2517583929611744,4.470448284661126,1.2,5.0,0.8,0,0,0,0,0,,
110,0.11,3,-7.91474541346215,3.866617432753733,1.2,5.0,0.8,0,0,0,0,0,,
111,0.111,0,2.068071017715136,4.759383041071931,1.2,5.0,0.8,0,0,0,0,0,,
111,0.111,1,4.366850307530653,-3.3471463830023342,1.2,5.0,0.8,0,0,0,0,0,,
111,0.111,2,-3.252248653785866,4.470338437272892,1.2,5.0,0.8,0,0,0,0,0,,
111,0.111,3,-7.914736316944234,3.866724427457882,1.2,5.0,0.8,0,0,0,0,0,,
112,0.112,0,2.06866515657264,4.759318910977619,1.2,5.0,0.8,0,0,0,0,0,,
112,0.112,1,4.366456372384292,-3.347589531778133,1.2,5.0,0.8,0,0,0,0,0,,
112,0.112,2,-3.252738914610558,4.470228589884657,1.2,5.0,0.8,0,0,0,0,0,,
112,0.112,3,-7.914727220426318,3.866831422162031,1.2,5.0,0.8,0,0,0,0,0,,
113,0.113,0,2.069259295430144,4.759254780883307,1.2,5.0,0.8,0,0,0,0,0,,
113,0.113,1,4.366062437237931,-3.3480326805539313,1.2,5.0,0.8,0,0,0,0,0,,
113,0.113,2,-3.2532291754352496,4.470118742496423,1.2,5.0,0.8,0,0,0,0,0,,
113,0.113,3,-7.914718123908402,3.86693841686618,1.2,5.0,0.8,0,0,0,0,0,,
114,0.114,0,2.0698534342876482,4.7591906507889945,1.2,5.0,0.8,0,0,0,0,0,,
114,0.114,1,4.3656685020915695,-3.34847582932973,1.2,5.0,0.8,0,0,0,0,0,,
114,0.114,2,-3.2537194362599413,4.470008895108188,1.2,5.0,0.8,0,0,0,0,0,,
114,0.114,3,-7.9147090273904865,3.867045411570329,1.2,5.0,0.8,0,0,0,0,0,,
115,0.115,0,2.0704475731451524,4.759126520694682,1.2,5.0,0.8,0,0,0,0,0,,
115,0.115,1,4.365274566945208,-3.3489189781055284,1.2,5.0,0.8,0,0,0,0,0,,
115,0.115,2,-3.254209697084633,4.469899047719954,1.2,5.0,0.8,0,0,0,0,0,,
115,0.115,3,-7.914699930872571,3.867152406274478,1.2,5.0,0.8,0,0,0,0,0,,
116,0.116,0,2.0710417120026565,4.75906239060037,1.2,5.0,0.8,0,0,0,0,0,,
116,0.116,1,4.364880631798847,-3.349362126881327,1.2,5.0,0.8,0,0,0,0,0,,
116,0.116,2,-3.2546999579093248,4.46978920033172,1.2,5.0,0.8,0,0,0,0,0,,
116,0.116,3,-7.914690834354655,3.867259400978627,1.2,5.0,0.8,0,0,0,0,0,,
117,0.117,0,2.0716358508601607,4.758998260506058,1.2,5.0,0.8,0,0,0,0,0,,
117,0.117,1,4.364486696652486,-3.3498052756571255,1.2,5.0,0.8,0,0,0,0,0,,
117,0.117,2,-3.2551902187340165,4.469679352943485,1.2,5.0,0.8,0,0,0,0,0,,
117,0.117,3,-7.914681737836739,3.867366395682776,1.2,5.0,0.8,0,0,0,0,0,,
118,0.11800000000000001,0,2.072229989717665,4.758934130411745,1.2,5.0,0.8,0,0,0,0,0,,
118,0.11800000000000001,1,4.364092761506125,-3.350248424432924,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
118,0.11800000000000001,2,-3.255680479558708,4.469569505555251,1.2,5.0,0.8,0,0,0,0,0,,
118,0.11800000000000001,3,-7.914672641318823,3.867473390386925,1.2,5.0,0.8,0,0,0,0,0,,
119,0.11900000000000001,0,2.072824128575169,4.758870000317433,1.2,5.0,0.8,0,0,0,0,0,,
119,0.11900000000000001,1,4.363698826359764,-3.3506915732087226,1.2,5.0,0.8,0,0,0,0,0,,
119,0.11900000000000001,2,-3.2561707403834,4.4694596581670165,1.2,5.0,0.8,0,0,0,0,0,,
119,0.11900000000000001,3,-7.9146635448009075,3.867580385091074,1.2,5.0,0.8,0,0,0,0,0,,
120,0.12,0,2.073418267432673,4.758805870223121,1.2,5.0,0.8,0,0,0,0,0,,
120,0.12,1,4.363304891213403,-3.351134721984521,1.2,5.0,0.8,0,0,0,0,0,,
120,0.12,2,-3.2566610012080917,4.469349810778782,1.2,5.0,0.8,0,0,0,0,0,,
120,0.12,3,-7.914654448282992,3.867687379795223,1.2,5.0,0.8,0,0,0,0,0,,
121,0.121,0,2.0740124062901772,4.758741740128809,1.2,5.0,0.8,0,0,0,0,0,,
121,0.121,1,4.362910956067042,-3.3515778707603197,1.2,5.0,0.8,0,0,0,0,0,,
121,0.121,2,-3.2571512620327834,4.469239963390548,1.2,5.0,0.8,0,0,0,0,0,,
121,0.121,3,-7.914645351765076,3.867794374499372,1.2,5.0,0.8,0,0,0,0,0,,
122,0.122,0,2.0746065451476814,4.758677610034496,1.2,5.0,0.8,0,0,0,0,0,,
122,0.122,1,4.362517020920681,-3.352021019536118,1.2,5.0,0.8,0,0,0,0,0,,
122,0.122,2,-3.257641522857475,4.469130116002313,1.2,5.0,0.8,0,0,0,0,0,,
122,0.122,3,-7.91463625524716,3.867901369203521,1.2,5.0,0.8,0,0,0,0,0,,
123,0.123,0,2.0752006840051855,4.758613479940184,1.2,5.0,0.8,0,0,0,0,0,,
123,0.123,1,4.36212308577432,-3.3524641683119167,1.2,5.0,0.8,0,0,0,0,0,,
123,0.123,2,-3.258131783682167,4.469020268614079,1.2,5.0,0.8,0,0,0,0,0,,
123,0.123,3,-7.914627158729244,3.86800836390767,1.2,5.0,0.8,0,0,0,0,0,,
124,0.124,0,2.0757948228626897,4.758549349845872,1.2,5.0,0.8,0,0,0,0,0,,
124,0.124,1,4.3617291506279585,-3.3529073170877153,1.2,5.0,0.8,0,0,0,0,0,,
124,0.124,2,-3.2586220445068586,4.468910421225845,1.2,5.0,0.8,0,0,0,0,0,,
124,0.124,3,-7.9146180622113285,3.868115358611819,1.2,5.0,0.8,0,0,0,0,0,,
125,0.125,0,2.076388961720194,4.7584852197515595,1.2,5.0,0.8,100,12000,12000,0,12000,0.04742587317756678,False
125,0.125,1,4.361335215481597,-3.353350465863514,1.2,5.0,0.8,0,0,0,0,0,,
125,0.125,2,-3.2591123053315503,4.46880057383761,1.2,5.0,0.8,0,0,0,0,0,,
125,0.125,3,-7.914608965693413,3.868222353315968,1.2,5.0,0.8,0,0,0,0,0,,
126,0.126,0,2.076983100577698,4.758421089657247,1.2,5.0,0.8,100,0,12000,12000,0,0.04742587317756678,True
126,0.126,1,4.360941280335236,-3.3537936146393124,1.2,5.0,0.8,0,0,0,0,0,,
126,0.126,2,-3.259602566156242,4.468690726449376,1.2,5.0,0.8,0,0,0,0,0,,
126,0.126,3,-7.914599869175497,3.868329348020117,1.2,5.0,0.8,0,0,0,0,0,,
127,0.127,0,2.077577239435202,4.758356959562935,1.2,5.0,0.8,0,0,0,0,0,,
127,0.127,1,4.360547345188875,-3.354236763415111,1.2,5.0,0.8,0,0,0,0,0,,
127,0.127,2,-3.2600928269809337,4.468580879061141,1.2,5.0,0.8,0,0,0,0,0,,
127,0.127,3,-7.914590772657581,3.868436342724266,1.2,5.0,0.8,0,0,0,0,0,,
128,0.128,0,2.0781713782927063,4.758292829468623,1.2,5.0,0.8,0,0,0,0,0,,
128,0.128,1,4.360153410042514,-3.3546799121909094,1.2,5.0,0.8,0,0,0,0,0,,
128,0.128,2,-3.2605830878056254,4.468471031672907,1.2,5.0,0.8,0,0,0,0,0,,
128,0.128,3,-7.914581676139665,3.868543337428415,1.2,5.0,0.8,0,0,0,0,0,,
129,0.129,0,2.0787655171502104,4.75822869937431,1.2,5.0,0.8,0,0,0,0,0,,
129,0.129,1,4.359759474896153,-3.355123060966708,1.2,5.0,0.8,0,0,0,0,0,,
129,0.129,2,-3.261073348630317,4.468361184284673,1.2,5.0,0.8,0,0,0,0,0,,
129,0.129,3,-7.914572579621749,3.868650332132564,1.2,5.0,0.8,0,0,0,0,0,,
130,0.13,0,2.0793596560077146,4.758164569279998,1.2,5.0,0.8,0,0,0,0,0,,
130,0.13,1,4.359365539749792,-3.3555662097425065,1.2,5.0,0.8,100,12000,12000,0,12000,0.04742587317756678,False
130,0.13,2,-3.261563609455009,4.468251336896438,1.2,5.0,0.8,0,0,0,0,0,,
130,0.13,3,-7.914563483103834,3.868757326836713,1.2,5.0,0.8,0,0,0,0,0,,
131,0.131,0,2.0799537948652187,4.758100439185686,1.2,5.0,0.8,0,0,0,0,0,,
131,0.131,1,4.358971604603431,-3.356009358518305,1.2,5.0,0.8,0,0,0,0,12000,,
131,0.131,2,-3.2620538702797006,4.468141489508204,1.2,5.0,0.8,100,12000,12000,12000,0,0.04742587317756678,True
131,0.131,3,-7.914554386585918,3.868864321540862,1.2,5.0,0.8,0,0,0,0,0,,
132,0.132,0,2.080547933722723,4.7580363090913735,1.2,5.0,0.8,0,0,0,0,0,,
132,0.132,1,4.35857766945707,-3.3564525072941036,1.2,5.0,0.8,100,12000,16000,0,24000,0.04742587317756678,False
132,0.132,2,-3.2625441311043923,4.4680316421199695,1.2,5.0,0.8,0,0,0,0,0,,
132,0.132,3,-7.914545290068002,3.868971316245011,1.2,5.0,0.8,0,0,0,0,0,,
133,0.133,0,2.081142072580227,4.757972178997061,1.2,5.0,0.8,0,0,0,0,0,,
133,0.133,1,4.358183734310709,-3.356895656069902,1.2,5.0,0.8,100,0,16000,16000,8000,0.04742587317756678,True
133,0.133,2,-3.263034391929084,4.467921794731735,1.2,5.0,0.8,0,0,0,0,0,,
133,0.133,3,-7.914536193550086,3.8690783109491598,1.2,5.0,0.8,0,0,0,0,0,,
134,0.134,0,2.081736211437731,4.757908048902749,1.2,5.0,0.8,0,0,0,0,0,,
134,0.134,1,4.3577897991643475,-3.3573388048457007,1.2,5.0,0.8,100,0,8000,8000,0,0.04742587317756678,True
134,0.134,2,-3.263524652753776,4.467811947343501,1.2,5.0,0.8,0,0,0,0,0,,
134,0.134,3,-7.91452709703217,3.8691853056533088,1.2,5.0,0.8,0,0,0,0,0,,
135,0.135,0,2.0823303502952353,4.757843918808437,1.2,5.0,0.8,0,0,0,0,0,,
135,0.135,1,4.357395864017986,-3.3577819536214992,1.2,5.0,0.8,0,0,0,0,0,,
135,0.135,2,-3.2640149135784675,4.467702099955266,1.2,5.0,0.8,0,0,0,0,0,,
135,0.135,3,-7.914518000514255,3.8692923003574577,1.2,5.0,0.8,0,0,0,0,0,,
